S.No.,Acc.No.,Title,Author,Publiser/Year,Bill No,Date,Titles,Vol,Branch,Cost,Remarks,Publisher/Year
,258,Computers and Commonsense,"Hunt, Roger",": PRENTICE, 1998",3931,18-09-1998,,,,49,,
,259,Computers and Commonsense,"Hunt, Roger",": PRENTICE, 1998",3931,18-09-1998,,,,49,,
,260,Computers and Commonsense,"Hunt, Roger",": PRENTICE, 1998",3931,18-09-1998,,,,49,,
,261,Computers and Commonsense,"Hunt, Roger",": PRENTICE, 1998",3931,18-09-1998,,,,49,,
,262,Computers and Commonsense,"Hunt, Roger",": PRENTICE, 1998",3931,18-09-1998,,,,49,,
,263,Computers and Commonsense,"Hunt, Roger",": PRENTICE, 1998",3931,18-09-1998,,,,49,,
,264,Computers and Commonsense,"Hunt, Roger",": PRENTICE, 1998",3931,18-09-1998,,,,49,,
,265,Computers and Commonsense,"Hunt, Roger",": PRENTICE, 1998",3931,18-09-1998,,,,49,,
,266,Computers and Commonsense,"Hunt, Roger",": PRENTICE, 1998",3931,18-09-1998,,,,49,,
,267,Computers and Commonsense,"Hunt, Roger",": PRENTICE, 1998",3931,18-09-1998,,,,49,,
,268,Computers and Commonsense,"Hunt, Roger",": PRENTICE, 1998",3931,18-09-1998,,,,49,,
,269,Computers and Commonsense,"Hunt, Roger",": PRENTICE, 1998",3931,18-09-1998,,,,49,,
,270,Computers and Commonsense,"Hunt, Roger",": PRENTICE, 1998",3931,18-09-1998,,,,49,,
,271,Computers and Commonsense,"Hunt, Roger",": PRENTICE, 1998",3931,18-09-1998,,,,49,,
,272,Unix System V/386 Release 4,AT & T,": PRENTICE, 1998",3930,18-09-1998,T,4.0,B.Tech,95,,
,273,Unix System V/386 Release 4,AT & T,": PRENTICE, 1998",3930,18-09-1998,,,,95,,
,274,UNIX SHELL Programming,Yashwanth Kanitker,": PRENTICE, 1998",3930,18-09-1998,,,,95,,
,275,Unix System V/386 Release 4,AT & T,": PRENTICE, 1998",3930,18-09-1998,,,,95,,
,276,Design of the Unix Operating System,Bach,": PRENTICE, 1998",3930,18-09-1998,T,4.0,B.Tech,175,,
,277,Design of the Unix Operating System,Bach,": PRENTICE, 1998",3930,18-09-1998,,,,175,,
,278,Design of the Unix Operating System,Bach,": PRENTICE, 1998",3930,18-09-1998,,,,175,,
,279,Design of the Unix Operating System,Bach,": PRENTICE, 1998",3930,18-09-1998,,,,175,,
,280,Data structures using Pascal,"Tenenbaum, Aaron",": PRENTICE, 1998",3930,18-09-1998,T,4.0,B.Tech,195,,
,281,Data structures using Pascal,"Tenenbaum, Aaron",": PRENTICE, 1998",3930,18-09-1998,,,,195,,
,282,Data structures using Pascal,"Tenenbaum, Aaron",": PRENTICE, 1998",3930,18-09-1998,,,,195,,
,283,Data structures using Pascal,"Tenenbaum, Aaron",": PRENTICE, 1998",3930,18-09-1998,,,,195,,
,284,Materials Science and Engineering,"Raghavan, V",": PRENTICE, 1998",3931,18-09-1998,T,20.0,B.Tech,150,,
,285,Materials Science and Engineering,"Raghavan, V",": PRENTICE, 1998",3931,18-09-1998,,,,150,,
,286,Materials Science and Engineering,"Raghavan, V",": PRENTICE, 1998",3931,18-09-1998,,,,150,,
,287,Materials Science and Engineering,"Raghavan, V",": PRENTICE, 1998",3931,18-09-1998,,,,150,,
,288,Materials Science and Engineering,"Raghavan, V",": PRENTICE, 1998",3931,18-09-1998,,,,150,,
,289,Materials Science and Engineering,"Raghavan, V",": PRENTICE, 1998",3931,18-09-1998,,,,150,,
,290,Materials Science and Engineering,"Raghavan, V",": PRENTICE, 1998",3931,18-09-1998,,,,150,,
,291,Materials Science and Engineering,"Raghavan, V",": PRENTICE, 1998",3931,18-09-1998,,,,150,,
,292,Materials Science and Engineering,"Raghavan, V",": PRENTICE, 1998",3931,18-09-1998,,,,150,,
,293,Materials Science and Engineering,"Raghavan, V",": PRENTICE, 1998",3931,18-09-1998,,,,150,,
,294,Materials Science and Engineering,"Raghavan, V",": PRENTICE, 1998",3931,18-09-1998,,,,150,,
,295,Materials Science and Engineering,"Raghavan, V",": PRENTICE, 1998",3931,18-09-1998,,,,150,,
,296,Materials Science and Engineering,"Raghavan, V",": PRENTICE, 1998",3931,18-09-1998,,,,150,,
,297,Materials Science and Engineering,"Raghavan, V",": PRENTICE, 1998",3931,18-09-1998,,,,150,,
,298,Materials Science and Engineering,"Raghavan, V",": PRENTICE, 1998",3931,18-09-1998,,,,150,,
,299,Materials Science and Engineering,"Raghavan, V",": PRENTICE, 1998",3931,18-09-1998,,,,150,,
,300,Materials Science and Engineering,"Raghavan, V",": PRENTICE, 1998",3931,18-09-1998,,,,150,,
,301,Materials Science and Engineering,"Raghavan, V",": PRENTICE, 1998",3931,18-09-1998,,,,150,,
,302,Materials Science and Engineering,"Raghavan, V",": PRENTICE, 1998",3931,18-09-1998,,,,150,,
,303,Materials Science and Engineering,"Raghavan, V",": PRENTICE, 1998",3931,18-09-1998,,,,150,,
,304,Engineering maths,"Sastry, S.S.",": PRENTICE, 1998",3934,18-09-1998,T,4.0,B.Tech,175,,
,305,Engineering maths,"Sastry, S.S.",": PRENTICE, 1998",3934,18-09-1998,,,,175,,
,306,Engineering maths,"Sastry, S.S.",": PRENTICE, 1998",3934,18-09-1998,,,,175,,
,307,Engineering maths,"Sastry, S.S.",": PRENTICE, 1998",3934,18-09-1998,,,,175,,
,308,Fundamental of Computer Algorithms,"Horowitz, Ellis",": GALG, 1998",3930,18-09-1998,T,4.0,B.Tech,195,,
,309,Fundamental of Computer Algorithms,"Horowitz, Ellis",": GALG, 1998",3930,18-09-1998,,,,195,,
,310,Fundamental of Computer Algorithms,"Horowitz, Ellis",": GALG, 1998",3930,18-09-1998,,,,195,,
,311,Fundamental of Computer Algorithms,"Horowitz, Ellis",": GALG, 1998",3930,18-09-1998,,,,195,,
,312,Fundamentals of data structures,"Horowitz, Ellis",": GALG, 1998",3930,18-09-1998,T,4.0,B.Tech,165,,
,313,Fundamentals of data structures,"Horowitz, Ellis",": GALG, 1998",3930,18-09-1998,,,,165,,
,314,Fundamentals of data structures,"Horowitz, Ellis",": GALG, 1998",3930,18-09-1998,,,,165,,
,315,Fundamentals of data structures,"Horowitz, Ellis",": GALG, 1998",3930,18-09-1998,,,,165,,
,316,Introduction to data base systems,Date,": NAROSA, 1998",3930,18-09-1998,T,4.0,B.Tech,175,,
,317,Introduction to data base systems,Date,": NAROSA, 1998",3930,18-09-1998,,,,175,,
,318,Introduction to data base systems,Date,": NAROSA, 1998",3930,18-09-1998,,,,175,,
,319,Introduction to data base systems,Date,": NAROSA, 1998",3930,18-09-1998,,,,175,,
,320,Java FAQ,"Kanerva, Johni",": AWR, 1998",3930,18-09-1998,T,4.0,B.Tech,242,,
,321,Java FAQ,"Kanerva, Johni",": AWR, 1998",3930,18-09-1998,,,,242,,
,322,Java FAQ,"Kanerva, Johni",": AWR, 1998",3930,18-09-1998,,,,242,,
,323,Java FAQ,"Kanerva, Johni",": AWR, 1998",3930,18-09-1998,,,,242,,
,324,Differential Calculus,Shanthi Narayan,": SHYAM, 1998",3931,10-09-1998,T,12.0,B.Tech,60,,
,325,Differential Calculus,Shanthi Narayan,": SHYAM, 1998",3931,10-09-1998,,,,60,,
,326,Differential Calculus,Shanthi Narayan,": SHYAM, 1998",3931,10-09-1998,,,,60,,
,327,Differential Calculus,Shanthi Narayan,": SHYAM, 1998",3931,10-09-1998,,,,60,,
,328,Differential Calculus,Shanthi Narayan,": SHYAM, 1998",3931,10-09-1998,,,,60,,
,329,Differential Calculus,Shanthi Narayan,": SHYAM, 1998",3931,10-09-1998,,,,60,,
,330,Differential Calculus,Shanthi Narayan,": SHYAM, 1998",3931,10-09-1998,,,,60,,
,331,Differential Calculus,Shanthi Narayan,": SHYAM, 1998",3931,10-09-1998,,,,60,,
,332,Differential Calculus,Shanthi Narayan,": SHYAM, 1998",3931,10-09-1998,,,,60,,
,333,Differential Calculus,Shanthi Narayan,": SHYAM, 1998",3931,10-09-1998,,,,60,,
,334,Differential Calculus,Shanthi Narayan,": SHYAM, 1998",3931,10-09-1998,,,,60,,
,335,Differential Calculus,Shanthi Narayan,": SHYAM, 1998",3931,10-09-1998,,,,60,,
,336,Systems analysis & design,"Awad, Elias M",": GALG, 1998",3930,18-09-1998,T,4.0,B.Tech,176,,
,337,Systems analysis & design,"Awad, Elias M",": GALG, 1998",3930,18-09-1998,,,,176,,
,338,Systems analysis & design,"Awad, Elias M",": GALG, 1998",3930,18-09-1998,,,,176,,
,339,Systems analysis & design,"Awad, Elias M",": GALG, 1998",3930,18-09-1998,,,,176,,
,340,Algorithms + Data structures = Programs,"Wirth, Niklaus",": PRENTICE, 1998",3930,18-09-1998,T,4.0,B.Tech,95,,
,341,Algorithms + Data structures = Programs,"Wirth, Niklaus",": PRENTICE, 1998",3930,18-09-1998,,,,95,,
,342,Algorithms + Data structures = Programs,"Wirth, Niklaus",": PRENTICE, 1998",3930,18-09-1998,,,,95,,
,343,Algorithms + Data structures = Programs,"Wirth, Niklaus",": PRENTICE, 1998",3930,18-09-1998,,,,95,,
,344,Fundamentals of Programming Languages,"Horowitz, Ellis",": GALG, 1998",3930,18-09-1998,T,4.0,B.Tech,195,,
,345,Fundamentals of Programming Languages,"Horowitz, Ellis",": GALG, 1998",3930,18-09-1998,,,,195,,
,346,Fundamentals of Programming Languages,"Horowitz, Ellis",": GALG, 1998",3930,18-09-1998,,,,195,,
,347,Fundamentals of Programming Languages,"Horowitz, Ellis",": GALG, 1998",3930,18-09-1998,,,,195,,
,348,Integral Calculus,Shanthi Narayan,": SCHAND, 1998",3931,18-09-1998,T,15.0,B.Tech,55,,
,349,Integral Calculus,Shanthi Narayan,": SCHAND, 1998",3931,18-09-1998,,,,55,,
,350,Integral Calculus,Shanthi Narayan,": SCHAND, 1998",3931,18-09-1998,,,,55,,
,351,Integral Calculus,Shanthi Narayan,": SCHAND, 1998",3931,18-09-1998,,,,55,,
,352,Integral Calculus,Shanthi Narayan,": SCHAND, 1998",3931,18-09-1998,,,,55,,
,353,Integral Calculus,Shanthi Narayan,": SCHAND, 1998",3931,18-09-1998,,,,55,,
,354,Integral Calculus,Shanthi Narayan,": SCHAND, 1998",3931,18-09-1998,,,,55,,
,355,Integral Calculus,Shanthi Narayan,": SCHAND, 1998",3931,18-09-1998,,,,55,,
,356,Integral Calculus,Shanthi Narayan,": SCHAND, 1998",3931,18-09-1998,,,,55,,
,357,Integral Calculus,Shanthi Narayan,": SCHAND, 1998",3931,18-09-1998,,,,55,,
,358,Integral Calculus,Shanthi Narayan,": SCHAND, 1998",3931,18-09-1998,,,,55,,
,359,Integral Calculus,Shanthi Narayan,": SCHAND, 1998",3931,18-09-1998,,,,55,,
,360,Integral Calculus,Shanthi Narayan,": SCHAND, 1998",3931,18-09-1998,,,,55,,
,361,Integral Calculus,Shanthi Narayan,": SCHAND, 1998",3931,18-09-1998,,,,55,,
,362,Integral Calculus,Shanthi Narayan,": SCHAND, 1998",3931,18-09-1998,,,,55,,
,363,Fundamentals of algorithms,"Brassard, Giles",": PRENTICE, 1998",3930,18-09-1998,T,1.0,B.Tech,225,,
,364,Introduction to electrical engineering materials,"Indulkar, C.S.",": PRENTICE, 1998",3933,18-09-1998,T,6.0,B.Tech,70,,
,365,Introduction to electrical engineering materials,"Indulkar, C.S.",": PRENTICE, 1998",3933,18-09-1998,,,B.Tech,70,,
,366,Introduction to electrical engineering materials,"Indulkar, C.S.",": PRENTICE, 1998",3933,18-09-1998,,,B.Tech,70,,
,367,Introduction to electrical engineering materials,"Indulkar, C.S.",": PRENTICE, 1998",3933,18-09-1998,,,B.Tech,70,,
,368,Introduction to electrical engineering materials,"Indulkar, C.S.",": PRENTICE, 1998",3933,18-09-1998,,,B.Tech,70,,
,369,Introduction to electrical engineering materials,"Indulkar, C.S.",": PRENTICE, 1998",3933,18-09-1998,,,B.Tech,70,,
,370,The UNIX Programming Environement,"Keringhan, Brian W.",": PRENTICE, 1998",3930,18-09-1998,T,4.0,B.Tech,95,,
,371,The UNIX Programming Environement,"Keringhan, Brian W.",": PRENTICE, 1998",3930,18-09-1998,,,,95,,
,372,The UNIX Programming Environement,"Keringhan, Brian W.",": PRENTICE, 1998",3930,18-09-1998,,,,95,,
,373,The UNIX Programming Environement,"Keringhan, Brian W.",": PRENTICE, 1998",3930,18-09-1998,,,,95,,
,374,Probability and Statistics with reliability,"Trivedi, Kishor Shridharbhai",": PRENTICE, 1998",3930,18-09-1998,T,4.0,B.Tech,125,,
,375,Probability and Statistics with reliability,"Trivedi, Kishor Shridharbhai",": PRENTICE, 1998",3930,18-09-1998,,,,125,,
,376,Probability and Statistics with reliability,"Trivedi, Kishor Shridharbhai",": PRENTICE, 1998",3930,18-09-1998,,,,125,,
,377,Probability and Statistics with reliability,"Trivedi, Kishor Shridharbhai",": PRENTICE, 1998",3930,18-09-1998,,,,125,,
,378,Cobol Programming,"Roy, M.K.",": TMH, 1998",3930,18-09-1998,T,4.0,B.Tech,113,,
,379,Cobol Programming,"Roy, M.K.",": TMH, 1998",3930,18-09-1998,,,,113,,
,380,Cobol Programming,"Roy, M.K.",": TMH, 1998",3930,18-09-1998,,,,113,,
,381,Cobol Programming,"Roy, M.K.",": TMH, 1998",3930,18-09-1998,,,,113,,
,382,Mastering C++,"Venugopal, K.R.",": TMH, 1998",3930,18-09-1998,T,4.0,B.Tech,195,,
,383,Mastering C++,"Venugopal, K.R.",": TMH, 1998",3930,18-09-1998,,,,195,,
,384,Mastering C++,"Venugopal, K.R.",": TMH, 1998",3930,18-09-1998,,,,195,,
,385,Mastering C++,"Venugopal, K.R.",": TMH, 1998",3930,18-09-1998,,,,195,,
,386,Introduction to computer Science,"Tremblay, Jean - Paul",": MGH, 1998",3930,18-09-1998,T,4.0,B.Tech,772,,
,387,Introduction to computer Science,"Tremblay, Jean - Paul",": MGH, 1998",3930,18-09-1998,,,,772,,
,388,Introduction to computer Science,"Tremblay, Jean - Paul",": MGH, 1998",3930,18-09-1998,,,,772,,
,389,Introduction to computer Science,"Tremblay, Jean - Paul",": MGH, 1998",3930,18-09-1998,,,,772,,
,390,Introduction to radar systems,Skolnik,": TMH, 1998",3932,18-09-1998,T,4.0,B.Tech,250,,
,391,Introduction to radar systems,Skolnik,": TMH, 1998",3932,18-09-1998,,,,250,,
,392,Introduction to radar systems,Skolnik,": TMH, 1998",3932,18-09-1998,,,,250,,
,393,Introduction to radar systems,Skolnik,": TMH, 1998",3932,18-09-1998,,,,250,,
,394,Introduction to networking,"Nance, Barry",": PRENTICE, 1998",3932,18-09-1998,T,4.0,B.Tech,175,,
,395,Introduction to networking,"Nance, Barry",": PRENTICE, 1998",3932,18-09-1998,,,,175,,
,396,Introduction to networking,"Nance, Barry",": PRENTICE, 1998",3932,18-09-1998,,,,175,,
,397,Introduction to networking,"Nance, Barry",": PRENTICE, 1998",3932,18-09-1998,,,,175,,
,398,Computer  Programming in Pascal,"Rajaraman, V.",": PRENTICE, 1998",3932,18-09-1998,T,4.0,B.Tech,125,,
,399,Computer  Programming in Pascal,"Rajaraman, V.",": PRENTICE, 1998",3932,18-09-1998,,,,125,,
,400,Computer  Programming in Pascal,"Rajaraman, V.",": PRENTICE, 1998",3932,18-09-1998,,,,125,,
,401,Computer  Programming in Pascal,"Rajaraman, V.",": PRENTICE, 1998",3932,18-09-1998,,,,125,,
,402,Principles of Compiler Design,"Aho, Alfred V.",": NAROSA, 1998",3932,18-09-1998,T,4.0,B.Tech,225,,
,403,Principles of Compiler Design,"Aho, Alfred V.",": NAROSA, 1998",3932,18-09-1998,,,,225,,
,404,Principles of Compiler Design,"Aho, Alfred V.",": NAROSA, 1998",3932,18-09-1998,,,,225,,
,405,Principles of Compiler Design,"Aho, Alfred V.",": NAROSA, 1998",3932,18-09-1998,,,,225,,
,406,How to solve it by computer,"Dromey, R.G.",": PRENTICE, 1998",3930,18-09-1998,T,4.0,B.Tech,95,,
,407,How to solve it by computer,"Dromey, R.G.",": PRENTICE, 1998",3930,18-09-1998,,,,95,,
,408,How to solve it by computer,"Dromey, R.G.",": PRENTICE, 1998",3930,18-09-1998,,,,95,,
,409,How to solve it by computer,"Dromey, R.G.",": PRENTICE, 1998",3930,18-09-1998,,,,95,,
,410,Programming in ANSI C,Balaguru Swamy,": TMH, 1998",3930,18-09-1998,T,20.0,B.Tech,210,,
,411,Programming in ANSI C,Balaguru Swamy,": TMH, 1998",3930,18-09-1998,,,,210,,
,412,Programming in ANSI C,Balaguru Swamy,": TMH, 1998",3930,18-09-1998,,,,210,,
,413,Programming in ANSI C,Balaguru Swamy,": TMH, 1998",3930,18-09-1998,,,,210,,
,414,Programming in ANSI C,Balaguru Swamy,": TMH, 1998",3930,18-09-1998,,,,210,,
,415,Programming in ANSI C,Balaguru Swamy,": TMH, 1998",3930,18-09-1998,,,,210,,
,416,Programming in ANSI C,Balaguru Swamy,": TMH, 1998",3930,18-09-1998,,,,210,,
,417,Programming in ANSI C,Balaguru Swamy,": TMH, 1998",3930,18-09-1998,,,,210,,
,418,Programming in ANSI C,Balaguru Swamy,": TMH, 1998",3930,18-09-1998,,,,210,,
,419,Programming in ANSI C,Balaguru Swamy,": TMH, 1998",3930,18-09-1998,,,,210,,
,420,Programming in ANSI C,Balaguru Swamy,": TMH, 1998",3930,18-09-1998,,,,210,,
,421,Programming in ANSI C,Balaguru Swamy,": TMH, 1998",3930,18-09-1998,,,,210,,
,422,Programming in ANSI C,Balaguru Swamy,": TMH, 1998",3930,18-09-1998,,,,210,,
,423,Programming in ANSI C,Balaguru Swamy,": TMH, 1998",3930,18-09-1998,,,,210,,
,424,Programming in ANSI C,Balaguru Swamy,": TMH, 1998",3930,18-09-1998,,,,210,,
,425,Programming in ANSI C,Balaguru Swamy,": TMH, 1998",3930,18-09-1998,,,,210,,
,426,Programming in ANSI C,Balaguru Swamy,": TMH, 1998",3930,18-09-1998,,,,210,,
,427,Programming in ANSI C,Balaguru Swamy,": TMH, 1998",3930,18-09-1998,,,,210,,
,428,Programming in ANSI C,Balaguru Swamy,": TMH, 1998",3930,18-09-1998,,,,210,,
,429,Programming in ANSI C,Balaguru Swamy,": TMH, 1998",3930,18-09-1998,,,,210,,
,430,Fundamentals of digital image processing,"Jain, Anil K.",": PRENTICE, 1998",3932,18-09-1998,T,4.0,B.Tech,175,,
,431,Fundamentals of digital image processing,"Jain, Anil K.",": PRENTICE, 1998",3932,18-09-1998,,,,175,,
,432,Fundamentals of digital image processing,"Jain, Anil K.",": PRENTICE, 1998",3932,18-09-1998,,,,175,,
,433,Fundamentals of digital image processing,"Jain, Anil K.",": PRENTICE, 1998",3932,18-09-1998,,,,175,,
,434,Machine Drawing,"Sidheswar, N",": TMH, 1998",3935,18-09-1998,T,4.0,B.Tech,156,,
,435,Machine Drawing,"Sidheswar, N",": TMH, 1998",3935,18-09-1998,,,,156,,
,436,Machine Drawing,"Sidheswar, N",": TMH, 1998",3935,18-09-1998,,,,156,,
,437,Machine Drawing,"Sidheswar, N",": TMH, 1998",3935,18-09-1998,,,,156,,
,438,Design and Technology,"Garratt, James",": TMH, 1998",3935,18-09-1998,T,4.0,B.Tech,175,,
,439,Design and Technology,"Garratt, James",": TMH, 1998",3935,18-09-1998,,,,175,,
,440,Design and Technology,"Garratt, James",": TMH, 1998",3935,18-09-1998,,,,175,,
,441,Design and Technology,"Garratt, James",": TMH, 1998",3935,18-09-1998,,,,175,,
,442,Heat Tranfer,"Holman, J.P.",": TMH, 1998",3935,18-09-1998,T,4.0,B.Tech,569.5,,
,443,Heat Tranfer,"Holman, J.P.",": TMH, 1998",3935,18-09-1998,,,,569.5,,
,444,Heat Tranfer,"Holman, J.P.",": TMH, 1998",3935,18-09-1998,,,,569.5,,
,445,Heat Tranfer,"Holman, J.P.",": TMH, 1998",3935,18-09-1998,,,,569.5,,
,446,Electrical Machines,Deshpande,": WHEE, 1998",3933,18-09-1998,T,4.0,B.Tech,110,,
,447,Electrical Machines,Deshpande,": WHEE, 1998",3933,18-09-1998,,,,110,,
,448,Electrical Machines,Deshpande,": WHEE, 1998",3933,18-09-1998,,,,110,,
,449,Electrical Machines,Deshpande,": WHEE, 1998",3933,18-09-1998,,,,110,,
,450,Elements of Electrical Power Station Design,"Deshpande, M.V.",": WHEE, 1998",3933,18-09-1998,T,4.0,B.Tech,115,,
,451,Elements of Electrical Power Station Design,"Deshpande, M.V.",": WHEE, 1998",3933,18-09-1998,,,,115,,
,452,Elements of Electrical Power Station Design,"Deshpande, M.V.",": WHEE, 1998",3933,18-09-1998,,,,115,,
,453,Elements of Electrical Power Station Design,"Deshpande, M.V.",": WHEE, 1998",3933,18-09-1998,,,,115,,
,454,Text Book of engineering mechanics,"Khurmi, R.S.",": SCHAND, 1998",3935,18-09-1998,T,5.0,B.Tech,120,,
,455,Text Book of engineering mechanics,"Khurmi, R.S.",": SCHAND, 1998",3935,18-09-1998,,,,120,,
,456,Text Book of engineering mechanics,"Khurmi, R.S.",": SCHAND, 1998",3935,18-09-1998,,,,120,,
,457,Text Book of engineering mechanics,"Khurmi, R.S.",": SCHAND, 1998",3935,18-09-1998,,,,120,,
,458,Text Book of engineering mechanics,"Khurmi, R.S.",": SCHAND, 1998",3935,18-09-1998,,,,120,,
,459,Introduction to digital and data communications,"Miller, Michael A.",": JAICO, 1998",3932,18-09-1998,T,4.0,B.Tech,150,,
,460,Introduction to digital and data communications,"Miller, Michael A.",": JAICO, 1998",3932,18-09-1998,,,,150,,
,461,Introduction to digital and data communications,"Miller, Michael A.",": JAICO, 1998",3932,18-09-1998,,,,150,,
,462,Introduction to digital and data communications,"Miller, Michael A.",": JAICO, 1998",3932,18-09-1998,,,,150,,
,463,Elements of workshop technology,"Choudhary, S.K.Hajra",": MEDIA, 1998",3935,18-09-1998,T,4.0,B.Tech,160,,
,464,Elements of workshop technology,"Choudhary, S.K.Hajra",": MEDIA, 1998",3935,18-09-1998,,,,160,,
,465,Elements of workshop technology,"Choudhary, S.K.Hajra",": MEDIA, 1998",3935,18-09-1998,,,,160,,
,466,Elements of workshop technology,"Choudhary, S.K.Hajra",": MEDIA, 1998",3935,18-09-1998,,,,160,,
,467,Course in Workshop Technology,"Raghuvamshi, B.S.",": DPR, 1998",3935,18-09-1998,T,4.0,B.Tech,75,,
,468,Course in Workshop Technology,"Raghuvamshi, B.S.",": DPR, 1998",3935,18-09-1998,,,,75,,
,469,Course in Workshop Technology,"Raghuvamshi, B.S.",": DPR, 1998",3935,18-09-1998,,,,75,,
,470,Course in Workshop Technology,"Raghuvamshi, B.S.",": DPR, 1998",3935,18-09-1998,,,,75,,
,471,Production planning control and industrial  manage,"Jain, K.C.",": KHANNA, 1998",3935,18-09-1998,T,2.0,B.Tech,195,,
,472,Production planning control and industrial  manage,"Jain, K.C.",": KHANNA, 1998",3935,18-09-1998,,,,195,,
,473,Digital Fundamentals,Floyd,": UNIVERSAL, 1998",3932,18-09-1998,T,4.0,B.Tech,250,,
,474,Digital Fundamentals,Floyd,": UNIVERSAL, 1998",3932,18-09-1998,,,,250,,
,475,Digital Fundamentals,Floyd,": UNIVERSAL, 1998",3932,18-09-1998,,,,250,,
,476,Digital Fundamentals,Floyd,": UNIVERSAL, 1998",3932,18-09-1998,,,,250,,
,477,Soaps &Detergents,"Parasuram, K.S.",": TMH, 1998",3935,18-09-1998,T,4.0,B.Tech,295,,
,478,Soaps &Detergents,"Parasuram, K.S.",": TMH, 1998",3935,18-09-1998,,,,295,,
,479,Soaps &Detergents,"Parasuram, K.S.",": TMH, 1998",3935,18-09-1998,,,,295,,
,480,Soaps &Detergents,"Parasuram, K.S.",": TMH, 1998",3935,18-09-1998,,,,295,,
,481,Elements of workshop technology,"Choudhary, S.K.Hajra",": MEDIA, 1998",3935,18-09-1998,T,4.0,B.Tech,160,,
